comment,Sentiment,processed,sentiment_fix
生物在面对不再良好的生存环境时会停止生育并且试图离开这个环境,0,生物在面对不再良好的生存环境时会停止生育并且试图离开这个环境,1
快乐啊，超快乐,0,快乐啊超快乐,0
也是我的看法,2,也是我的看法,0
我一男的都觉得离谱,0,我一男的都觉得离谱,0
离谱WC太离谱了,0,离谱WC太离谱了,0
快乐的很,0,快乐的很,0
没钱怎么样？,0,没钱怎么样,0
保护,0,保护,0
成本确实高，一个人生活拿着两三千的，包吃包住，无非就是重复一天又一天的工作，如果谈个女朋友那考虑的更多了，别说生孩子,0,成本确实高一个人生活拿着两三千的包吃包住无非就是重复一天又一天的工作如果谈个女朋友那考虑的更多了别说生孩子,0.5
点名点赞 哈哈哈哈哈哈哈哈哈哈,2,点名点赞 哈哈哈哈哈哈哈哈哈哈,1
保护,0,保护,0
哈哈哈哈,2,哈哈哈哈,0.5
所有花销全由男方出,2,所有花销全由男方出,0
快乐,0,快乐,0
超快乐的好吧,0,超快乐的好吧,0
666666,2,666666,0
00后会回答,2,00后会回答,0
00后还没发力呢,0,00后还没发力呢,0
快乐到你无法想象,0,快乐到你无法想象,0
保护,0,保护,0
你是以女性视角，男性视角压力不也一样很大,2,你是以女性视角男性视角压力不也一样很大,1
80后还单身,0,80后还单身,0
卧槽开始恐惧了,0,卧槽开始恐惧了,0.5
真的，30岁以后改观很大,2,真的30岁以后改观很大,0.5
快乐着并感觉些许孤独,0,快乐着并感觉些许孤独,0
保护,0,保护,0
00后还在上大四呢,2,00后还在上大四呢,0
保护,0,保护,0
现在的一些青少年都不想在长大后结婚,0,现在的一些青少年都不想在长大后结婚,1
保护,0,保护,0
那可太快乐了，想吃啥吃啥想买啥买啥,0,那可太快乐了想吃啥吃啥想买啥买啥,0
我同事三个女儿今年又生了个男孩,2,我同事三个女儿今年又生了个男孩,1
你安心，我真的想女孩,2,你安心我真的想女孩,0.5
证明九年义务教育让人变独立了,0,证明九年义务教育让人变独立了,0.5
保护,0,保护,0
华夏血脉觉醒,2,华夏血脉觉醒,0
深有体会 我跟我老婆刚开始很高兴后来双方家庭说说说我两个一合计离了  现在大家都开心,2,深有体会 我跟我老婆刚开始很高兴后来双方家庭说说说我两个一合计离了  现在大家都开心,1
那叫一个逍遥快活,2,那叫一个逍遥快活,0
暂停看小狗,0,暂停看小狗,0.5
科技越发达，精神越空虚,2,科技越发达精神越空虚,1
——张爱玲,2,张爱玲,0
山东 福建 广东潮汕,2,山东 福建 广东潮汕,1
我觉得如果要成家至少35岁后再考虑,0,我觉得如果要成家至少35岁后再考虑,0
那当然是快乐了。,0,那当然是快乐了,0
cao，噩梦都没做过这么可怕的。,0,cao噩梦都没做过这么可怕的,0
ip正确。,2,ip正确,0.5
666666,2,666666,0
我觉得35岁更好。,2,我觉得35岁更好,0
牛逼克拉斯,2,牛逼克拉斯,0
没有吧。。,0,没有吧,0
连生存的意愿都不是很高。,0,连生存的意愿都不是很高,0.5
真的，所以我从福建来四川了。发现这边女性的地位是显性的高。,1,真的所以我从福建来四川了发现这边女性的地位是显性的高,0.5
所以日韩出生率低，他们不卷吗,0,所以日韩出生率低他们不卷吗,0
不不是，是不能接受没有物质的爱情和婚姻,0,不不是是不能接受没有物质的爱情和婚姻,0.5
保护,0,保护,0
是我杀了我,0,是我杀了我,0
怎么还有800万？,0,怎么还有800万,0
30岁魔咒打破了之后，就豁然开朗，拥抱快乐了,0,30岁魔咒打破了之后就豁然开朗拥抱快乐了,0
真的快乐,0,真的快乐,0
过于真实+1,0,过于真实1,0
好好好好好好,0,好好好好好好,0
好好好,0,好好好,0
好好好,0,好好好,0
还有这么多,2,还有这么多,0
当然快乐了,0,当然快乐了,0
想啥呢,0,想啥呢,0
就单单工作来说，找不到的，又累的,0,就单单工作来说找不到的又累的,0
要相信前人和后人的智慧，总之不关我事,2,要相信前人和后人的智慧总之不关我事,1
怎么还有这么多,0,怎么还有这么多,0
年纪大了就会觉得现在的想法好傻,0,年纪大了就会觉得现在的想法好傻,0.5
.,2,无内容,0
我都想死了,0,我都想死了,0
主要是城市化造就现在年轻人的观念！,2,主要是城市化造就现在年轻人的观念,1
不可能的,0,不可能的,0
结婚 生娃 就快乐吗？你确定？,0,结婚 生娃 就快乐吗你确定,0
叛逆？这词不对。应该说 活的通透 清醒！,0,叛逆这词不对应该说 活的通透 清醒,1
所有人,2,所有人,0
没事啊,2,没事啊,0
这大概率和前面的不是同一批人,0,这大概率和前面的不是同一批人,0
多了,2,多了,0
那为什么感觉周围的人都结婚了？IP云南,0,那为什么感觉周围的人都结婚了IP云南,0
累就休息，神TM还凌晨四点去看别人忙。,0,累就休息神TM还凌晨四点去看别人忙,0
90后结婚的也很多,2,90后结婚的也很多,0
普通打工的哪个养的起三个？？？？,0,普通打工的哪个养的起三个,0.5
身边认识的人生的都是男孩,2,身边认识的人生的都是男孩,1
我的想法就是 我凭什么要生一个跟我受苦,0,我的想法就是 我凭什么要生一个跟我受苦,0
广东珠三角不是这样的，不要把广东一概而论，这不严谨谢谢,0,广东珠三角不是这样的不要把广东一概而论这不严谨谢谢,0
不是不想结婚，就是竞争不过花言巧语的渣男和有钱有房的老男人罢了,0,不是不想结婚就是竞争不过花言巧语的渣男和有钱有房的老男人罢了,0
真的爽，赚多少花多少,0,真的爽赚多少花多少,0.5
幽默,2,幽默,0
难道不是吗？,0,难道不是吗,0
忘掉别人的标准感受自己的幸福——郑辛遥,0,忘掉别人的标准感受自己的幸福郑辛遥,1
当你觉得累就去休息，不然急诊室里躺着的就是你,2,当你觉得累就去休息不然急诊室里躺着的就是你,0
幼儿园都合并了好吗 小学有些地段不行连人没,0,幼儿园都合并了好吗 小学有些地段不行连人没,0.5
哈哈哈,2,哈哈哈,0.5
育儿假没享受过,0,育儿假没享受过,1
打家劫舍人工智能不好代替,0,打家劫舍人工智能不好代替,0
好好好,0,好好好,0
不然？,0,不然,0
至少我生活的泉州少见，能给生就不错了,2,至少我生活的泉州少见能给生就不错了,1
住房教育医疗,1,住房教育医疗,0.5
是教育,2,是教育,0.5
保护,0,保护,0
比如网课 诈骗,0,比如网课 诈骗,0
但是母乳喂养 不是最应该的吗 ？,0,但是母乳喂养 不是最应该的吗 ,1
500w以下 不足双色球开奖了,0,500w以下 不足双色球开奖了,0
保护,0,保护,0
保护！！,0,保护,0
快乐,0,快乐,0
确实是这样啊,0,确实是这样啊,0
保护,0,保护,0
好好好,0,好好好,0
我算是看出来了，你们个个都是身怀绝技啊,0,我算是看出来了你们个个都是身怀绝技啊,1
透彻,2,透彻,1
好好好,0,好好好,0
逆天,2,逆天,0
好好好,0,好好好,0
真的快乐,0,真的快乐,0
666,1,666,0
结完婚巨后悔，不如谈恋爱,0,结完婚巨后悔不如谈恋爱,0
本来就是好不好,0,本来就是好不好,0
35岁 艹,2,35岁 艹,0
有会约 有炮打 谈什么恋爱 结什么婚 生什么娃,2,有会约 有炮打 谈什么恋爱 结什么婚 生什么娃,0.5
好好好,0,好好好,0
加上海外华人还是有很多人生的,2,加上海外华人还是有很多人生的,1
只要你肯吃苦，你这辈子都有吃不完的苦,2,只要你肯吃苦你这辈子都有吃不完的苦,0
那可真是太快乐了,0,那可真是太快乐了,0
保护,0,保护,0
建议多吃预制菜,2,建议多吃预制菜,0
想想都快乐！,0,想想都快乐,0
保护,0,保护,0
永远不可能的，钱进去好进，出不来的,0,永远不可能的钱进去好进出不来的,0
快乐的要死不好意思,0,快乐的要死不好意思,0
实话实说，他是不是这样吧,0,实话实说他是不是这样吧,0
十年后再说我们有的是人,2,十年后再说我们有的是人,0.5
保护,0,保护,0
怎么不快乐，200块的爱情一个月能去三四次,0,怎么不快乐200块的爱情一个月能去三四次,0
保护,0,保护,0
保护,0,保护,0
有啊，100产检优惠卷,2,有啊100产检优惠卷,0
结婚麻烦的要死，还是一个人自由自在多好,0,结婚麻烦的要死还是一个人自由自在多好,0
不要太真实了,0,不要太真实了,0
无所谓 我会带着我3000的工资到老,0,无所谓 我会带着我3000的工资到老,0
卧槽，到家了,0,卧槽到家了,0
还真的挺快乐,0,还真的挺快乐,0
快乐,0,快乐,0
非常快乐,0,非常快乐,0
啊巴巴,2,啊巴巴,0
被逼的无赖选择，当一个人工作只能勉强养活自己时结婚生子就完全不用考虑了。,0,被逼的无赖选择当一个人工作只能勉强养活自己时结婚生子就完全不用考虑了,0
哈哈哈哈,2,哈哈哈哈,0.5
攻击性有待提高,0,攻击性有待提高,0
快乐  赚多少花多少 不用给其他人花也不用管别人 挺好的,0,快乐  赚多少花多少 不用给其他人花也不用管别人 挺好的,0
保护,0,保护,0
不快乐，但也没烦恼，孤独感也是有的，但也有办法缓解,0,不快乐但也没烦恼孤独感也是有的但也有办法缓解,0
还真是,0,还真是,0
先共情，然后很容易的把不婚，贴上时髦，上进，独立的标签，up主耍的真溜。,2,先共情然后很容易的把不婚贴上时髦上进独立的标签up主耍的真溜,0
我正好相反，过了30反而越不想结婚,0,我正好相反过了30反而越不想结婚,0.5
快乐得很！,0,快乐得很,0
说得好,2,说得好,0
结个锤子的婚  ,0,结个锤子的婚  ,0
对精英来说永远不会急,2,对精英来说永远不会急,0.5
保护,0,保护,0
前面的 半数你觉得很少是吧 …..,0,前面的 半数你觉得很少是吧 ,0
对身体的支配，需要整个宇宙。,2,对身体的支配需要整个宇宙,1
真心快乐,0,真心快乐,0
说得好，每个人都是独立的个体！,2,说得好每个人都是独立的个体,0.5
品质高,2,品质高,0.5
不结婚也能满足需求还省钱结什么婚,2,不结婚也能满足需求还省钱结什么婚,0
还是多,2,还是多,0
好好好,0,好好好,0
不结婚，也不代表就是单身,0,不结婚也不代表就是单身,0
33了，单身是我快乐，有大把时间和精力去追梦,0,33了单身是我快乐有大把时间和精力去追梦,0
快乐，相当快乐，我就这么告诉你,0,快乐相当快乐我就这么告诉你,0
凭实力单身,2,凭实力单身,0
别想太多，都奔30开始相亲了还指望什么爱情,0,别想太多都奔30开始相亲了还指望什么爱情,0.5
好好好,0,好好好,0
800万还是有点高,0,800万还是有点高,0.5
不是都说日子甜吗？怎么没人甜到想结婚呢,0,不是都说日子甜吗怎么没人甜到想结婚呢,0.5
什么年代了还想要男孩，，,0,什么年代了还想要男孩,0.5
还有补课，老师真赚钱,2,还有补课老师真赚钱,1
怀孕产检就2万起步   还不谈生下来,0,怀孕产检就2万起步   还不谈生下来,1
保护,0,保护,0
确实，内卷卷个屁呀卷。,0,确实内卷卷个屁呀卷,0
不快乐，但是结婚生子会更不快乐,0,不快乐但是结婚生子会更不快乐,0
我觉得比我快乐(?▽?),0,我觉得比我快乐,0
快乐坏了,0,快乐坏了,0
两害相较取其轻,0,两害相较取其轻,0.5
震惊？只能说是回归自然了,0,震惊只能说是回归自然了,0.5
噔  噔  咚,2,噔  噔  咚,0
人间清醒,2,人间清醒,1
三连，三连,2,三连三连,0
不幸福，很多是从结婚开始的,0,不幸福很多是从结婚开始的,1
不生也是一种善良，真的，没有想好做父母就先不要生,0,不生也是一种善良真的没有想好做父母就先不要生,1
钱难挣啊有钱活的都更久,0,钱难挣啊有钱活的都更久,0
快乐,0,快乐,0
儿孙自有儿孙福，没有儿孙我享福,2,儿孙自有儿孙福没有儿孙我享福,0.5
难，都难啊,0,难都难啊,0
我母亲周五单身女性很多，结果就是晚年很惨,0,我母亲周五单身女性很多结果就是晚年很惨,1
你不急有的是人急doge,1,你不急有的是人急doge,0
我简直嗨到不行,0,我简直嗨到不行,0
那确实，只是很多人看不明白,0,那确实只是很多人看不明白,0
还有那么多，我天。,2,还有那么多我天,0
越单身越快乐,0,越单身越快乐,0
有我一个～爱老婆～,2,有我一个爱老婆,0.5
真的是这样么 被淘汰的都是末流的 真正的好学校一样还是要挤,0,真的是这样么 被淘汰的都是末流的 真正的好学校一样还是要挤,1
32女，真的快乐！！！,0,32女真的快乐,0
本80后还没结婚，没娃，单身,0,本80后还没结婚没娃单身,0
啊，这。。。。,0,啊这,0
保护,0,保护,0
6,2,6,0
保护,0,保护,0
我朋友，93的，前2个都是闺女，硬是第三胎生个儿子。他也满意了！,2,我朋友93的前2个都是闺女硬是第三胎生个儿子他也满意了,0
快乐，想干嘛干嘛，没负担,0,快乐想干嘛干嘛没负担,0
不卷？单价上升，更费钱了。,0,不卷单价上升更费钱了,0
不卷？单价上升，更费钱了,0,不卷单价上升更费钱了,0
不急因为生的还是很多,2,不急因为生的还是很多,0
娱乐圈 ，影视圈,2,娱乐圈 影视圈,0
单身最快乐，还省钱。,0,单身最快乐还省钱,0
